RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,ZeroBalance_Highsalary_Flag,Product_Engagement_Score,Balance_to_Salary_Ratio
9224,15623489,Tu,515.5,France,Female,26.0,0,128843.67,1,1,1,1632.4624999999942,0,0,3,78.92596001439571
9225,15667944,Onuchukwu,515.5,France,Male,26.0,0,86843.61,1,0,1,1632.4624999999942,0,0,2,53.19792031976251
9226,15584928,Ugochukwutubelum,515.5,Germany,Female,26.0,4,120074.97,2,1,1,1632.4624999999942,0,0,4,73.55450431480075
9227,15779913,Davidson,515.5,France,Male,26.0,5,130231.8,2,1,1,1632.4624999999942,0,0,4,79.77628888871902
9228,15644977,Goddard,515.5,France,Female,26.0,5,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
9229,15749679,Beck,515.5,France,Male,26.0,2,109724.38,1,1,1,1632.4624999999942,0,0,3,67.21402788731771
9230,15629010,Beam,515.5,Germany,Female,26.0,5,111743.43,1,1,1,1632.4624999999942,0,0,3,68.45084037152485
9231,15768465,Sheppard,515.5,Germany,Male,26.0,8,121309.17,2,1,1,1632.4624999999942,0,0,4,74.3105400583477
9232,15767781,Godfrey,515.5,France,Male,26.0,10,82697.28,1,1,0,1632.4624999999942,0,0,2,50.65799673805695
9233,15635364,Gray,515.5,France,Female,26.0,9,44301.43,3,1,1,1632.4624999999942,1,0,5,27.13779336431934
9234,15722004,Hsiung,515.5,France,Female,26.0,4,138317.94,1,0,0,1632.4624999999942,0,0,1,84.72962778624348
9235,15766044,Cameron,515.5,Germany,Male,26.0,4,120688.61,1,1,0,1632.4624999999942,1,0,2,73.93040268918914
9236,15586680,Fleming,462.0,France,Male,26.0,4,176913.52,1,1,0,1632.4624999999942,0,0,2,108.37218006539239
9237,15635388,Austin,515.5,Spain,Male,26.0,6,89047.14,1,1,0,1632.4624999999942,0,0,2,54.54773999402762
9238,15655175,Wallace,515.5,Germany,Male,26.0,4,114318.78,2,1,0,1632.4624999999942,1,0,3,70.02842638039183
9239,15639133,Ku,515.5,France,Female,26.0,4,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
9240,15799653,Fiorentino,515.5,Germany,Female,26.0,7,94753.55,2,1,1,1632.4624999999942,0,0,4,58.04332411923725
9241,15723872,Buccho,515.5,Spain,Female,26.0,10,0.0,2,0,1,1632.4624999999942,0,1,3,0.0
9242,15775627,Gordon,509.0,France,Male,26.0,8,0.0,2,0,1,1632.4624999999942,0,0,3,0.0
9243,15630704,Haworth,515.5,Germany,Male,26.0,9,106520.73,2,1,0,1632.4624999999942,0,0,3,65.25156320589316
9244,15815534,Guidry,505.0,Spain,Male,26.0,0,134006.39,1,1,1,1632.4624999999942,0,0,3,82.08849514154261
9245,15697249,Lettiere,515.5,Germany,Female,25.0,3,132837.7,1,1,0,1632.4624999999942,0,0,2,81.3725889568676
9246,15681316,Tai,515.5,France,Female,26.0,0,120549.29,2,1,0,1632.4624999999942,0,0,3,73.84505922800703
9247,15682523,Chigozie,515.5,France,Male,20.0,1,139432.55,1,1,1,1632.4624999999942,0,0,3,85.41240610427528
9248,15650244,Bezrukov,515.5,Spain,Male,26.0,7,80895.44,2,1,0,1632.4624999999942,0,0,3,49.55424090905628
9249,15648638,Chia,515.5,Spain,Male,26.0,6,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
9250,15795747,Sheppard,515.5,Spain,Female,26.0,7,171646.76,1,0,1,1632.4624999999942,0,0,2,105.1459129995333
9251,15607330,Vasilyev,515.5,Spain,Male,26.0,0,109121.71,1,0,1,1632.4624999999942,0,0,2,66.84484942226875
9252,15624013,Maxwell,515.5,France,Female,26.0,6,109844.81,1,1,0,1632.4624999999942,0,0,2,67.28779987289165
9253,15800805,Maher,451.0,France,Female,26.0,7,140931.82,1,0,1,1632.4624999999942,0,0,2,86.33081617495073
9254,15667321,Cocci,515.5,Spain,Male,26.0,10,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
9255,15601116,P'an,515.5,France,Male,26.0,6,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
9256,15622033,Rapuluchukwu,515.5,Germany,Female,26.0,3,101543.51,4,1,0,1632.4624999999942,1,0,5,62.2026600917328
9257,15758451,Azuka,515.5,Germany,Male,26.0,7,102708.77,1,1,0,1632.4624999999942,0,0,2,62.916465156167675
9258,15688689,Esposito,515.5,Germany,Female,26.0,8,149000.91,2,1,1,1632.4624999999942,0,0,4,91.2737107284244
9259,15652674,Hou,515.5,France,Male,20.0,0,83459.86,1,1,1,1632.4624999999942,0,0,3,51.12513151144378
9260,15806327,Cyril,515.5,France,Female,26.0,3,75893.11,2,1,0,1632.4624999999942,0,0,3,46.48995612456658
9261,15649618,Tomlinson,515.5,Germany,Female,26.0,7,167395.6,2,0,1,1632.4624999999942,0,0,3,102.54177354763164
9262,15677117,Crawford,515.5,France,Female,26.0,6,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
9263,15751445,Chikwado,515.5,Germany,Female,26.0,6,71283.09,2,0,1,1632.4624999999942,0,0,3,43.66598926468464
9264,15749669,Hargreaves,515.5,France,Female,26.0,3,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
9265,15656351,Laidley,414.0,Spain,Male,26.0,3,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
9266,15667438,Ferguson,515.5,France,Female,26.0,1,104016.88,1,0,0,1632.4624999999942,1,0,1,63.71777605917464
9267,15682273,Burns,515.5,France,Female,26.0,5,127616.56,1,1,0,1632.4624999999942,0,0,2,78.1742674027737
9268,15580912,McNeill,515.5,France,Male,26.0,5,154737.88,2,1,1,1632.4624999999942,0,0,4,94.78801503863063
9269,15785183,Chukwuebuka,515.5,Spain,Male,26.0,2,0.0,2,1,1,1591.19,0,0,4,0.0
9270,15705383,Shen,515.5,France,Male,26.0,4,125476.31,1,1,1,1632.4624999999942,0,0,3,76.8632112529387
9271,15712903,Diaz,499.0,France,Female,21.0,3,176511.08,1,1,1,1632.4624999999942,0,0,3,108.12565679150401
9272,15774285,Kentish,515.5,Spain,Female,26.0,8,110783.28,1,1,1,1632.4624999999942,0,0,3,67.86267984716365
9273,15583138,Persse,515.5,France,Male,26.0,2,141642.92,2,1,0,1632.4624999999942,0,0,3,86.76641576759069
9274,15740160,Okwukwe,515.5,France,Male,26.0,1,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
9275,15793425,Watt,515.5,Spain,Female,26.0,9,0.0,1,0,1,1632.4624999999942,0,1,2,0.0
9276,15749265,Carslaw,427.0,Germany,Male,26.0,1,75681.52,1,1,1,1632.4624999999942,0,0,3,46.36034212118212
9277,15623989,Griffin,435.0,France,Male,26.0,3,0.0,1,1,0,1632.4624999999942,1,1,2,0.0
9278,15604832,Hsia,515.5,France,Male,26.0,7,0.0,1,1,1,1632.4624999999942,0,1,3,0.0
9279,15584580,Fyodorova,443.0,France,Male,26.0,6,161111.45,1,0,0,1632.4624999999942,0,0,1,98.69228236483264
9280,15573854,Chukwujekwu,515.5,France,Male,26.0,5,0.0,2,0,1,1632.4624999999942,0,0,3,0.0
9281,15614847,Townsend,515.5,France,Female,26.0,6,72494.69,1,0,1,1632.4624999999942,0,0,2,44.40818089236369
9282,15679966,Marsh,515.5,France,Female,26.0,3,133964.3,1,1,1,1632.4624999999942,0,0,3,82.06271200716738
9283,15799435,Hayes,515.5,Spain,Male,26.0,1,0.0,1,1,0,1632.4624999999942,0,1,2,0.0
9284,15752186,Padovano,515.5,France,Female,26.0,3,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
9285,15705544,Ma,515.5,France,Male,26.0,3,157201.48,1,0,1,1632.4624999999942,0,0,2,96.29714618253134
9286,15713632,Ham,515.5,Spain,Female,26.0,5,95679.29,1,0,0,1632.4624999999942,0,0,1,58.61040605833232
9287,15586523,Paten,515.5,Germany,Female,26.0,7,106230.92,1,1,1,1632.4624999999942,1,0,3,65.07403385988981
9288,15609176,Cawthorne,515.5,France,Female,26.0,5,0.0,2,0,1,1632.4624999999942,0,1,3,0.0
9289,15769308,Herbert,515.5,Germany,Female,26.0,9,81231.85,2,1,0,1632.4624999999942,0,0,3,49.76031608689345
9290,15676810,Jen,515.5,France,Female,26.0,1,81480.27,2,1,1,1632.4624999999942,0,0,4,49.91249109857059
9291,15634591,Saunders,515.5,France,Male,26.0,8,73059.38,1,1,1,1632.4624999999942,0,0,3,44.75409389189661
9292,15679804,Esquivel,515.5,France,Male,26.0,5,117559.05,2,1,1,1632.4624999999942,0,0,4,72.01332343009436
9293,15677764,Chao,461.0,Germany,Female,26.0,1,186445.31,2,1,1,1632.4624999999942,0,0,4,114.21108294983846
9294,15571917,Eluemuno,515.5,Germany,Female,26.0,5,137657.71,2,1,0,1632.4624999999942,0,0,3,84.32518970573626
9295,15574608,Sidorova,515.5,France,Male,26.0,8,133889.35,1,1,1,1632.4624999999942,0,0,3,82.01679977334884
9296,15740868,Pirogova,515.5,Germany,Female,26.0,9,134562.8,1,1,1,1632.4624999999942,0,0,3,82.42933604906726
9297,15702442,Benson,515.5,Germany,Female,26.0,9,100781.75,2,1,1,1632.4624999999942,0,0,4,61.7360276269748
9298,15699797,Santana,515.5,France,Male,26.0,8,174356.13,1,0,0,1632.4624999999942,0,0,1,106.80559584063991
9299,15648047,Williamson,515.5,Germany,Male,26.0,5,190125.43,2,0,0,1632.4624999999942,0,0,2,116.46541957319121
9300,15766826,North,515.5,France,Male,26.0,7,146266.0,1,1,0,1632.4624999999942,1,0,2,89.59838281124406
9301,15591628,Davies,515.5,Germany,Male,26.0,9,164046.1,1,1,0,1632.4624999999942,0,0,2,100.48996531313925
9302,15583857,Siciliano,515.5,Spain,Female,26.0,4,123536.52,2,0,0,1632.4624999999942,0,0,2,75.67495118570898
9303,15752534,Mironov,515.5,France,Male,26.0,10,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
9304,15741403,Amechi,515.5,Spain,Female,26.0,1,171848.38,1,0,0,1632.4624999999942,0,0,1,105.26941966507691
9305,15783589,Toscano,515.5,France,Male,26.0,9,0.0,2,0,0,1632.4624999999942,0,0,2,0.0
9306,15598046,Su,515.5,France,Female,26.0,5,139562.05,2,1,0,1632.4624999999942,0,0,3,85.49173411334134
9307,15643330,Chukwuemeka,515.5,France,Male,26.0,2,0.0,2,0,1,1632.4624999999942,0,0,3,0.0
9308,15680405,P'eng,515.5,France,Male,26.0,2,168001.34,2,1,1,1632.4624999999942,0,0,4,102.91283260718123
9309,15728683,Lombardo,515.5,France,Male,26.0,0,0.0,2,0,1,1632.4624999999942,0,1,3,0.0
9310,15621644,Lombardi,515.5,Germany,Male,26.0,6,123356.63,1,0,1,1632.4624999999942,0,0,2,75.5647556988295
9311,15733032,Butler,515.5,Spain,Male,26.0,2,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
9312,15608381,Dean,515.5,Germany,Male,26.0,2,125845.66,1,1,0,1632.4624999999942,1,0,2,77.08946453593909
9313,15658946,Piccio,515.5,Germany,Male,26.0,10,45408.85,2,1,0,1632.4624999999942,0,0,3,27.81616729327636
9314,15757912,Bradley,515.5,Germany,Female,26.0,0,125977.81,1,0,0,1632.4624999999942,0,0,1,77.17041585947638
9315,15645371,Cameron,515.5,Germany,Female,26.0,7,147262.11,1,1,1,1632.4624999999942,1,0,3,90.20857140669419
9316,15653110,Chan,515.5,France,Male,26.0,8,133767.19,1,1,0,1632.4624999999942,0,0,2,81.94196803908235
9317,15766355,Lettiere,515.5,Germany,Male,26.0,0,108806.96,3,1,0,1632.4624999999942,1,0,4,66.65204254309081
9318,15585249,Mironova,515.5,France,Male,26.0,6,106036.52,1,1,0,1632.4624999999942,1,0,2,64.95494996056594
9319,15611786,Tsui,515.5,Spain,Female,26.0,9,0.0,1,0,1,1632.4624999999942,0,1,2,0.0
9320,15575486,Okoli,515.5,France,Female,26.0,1,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
9321,15780215,Berry,515.5,France,Male,26.0,6,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
9322,15686099,Ruse,515.5,Spain,Male,26.0,1,82182.1,1,1,0,1632.4624999999942,1,0,2,50.342412153418714
9323,15739042,Bogolyubov,515.5,France,Female,26.0,9,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
9324,15815316,Kennedy,515.5,France,Male,26.0,9,76817.0,4,1,0,1632.4624999999942,1,0,5,47.055904806389286
9325,15778489,Bolton,515.5,Germany,Male,26.0,9,142550.25,2,1,1,1632.4624999999942,0,0,4,87.32222026539691
9326,15786389,Chuang,515.5,Spain,Female,26.0,10,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
9327,15601787,Greco,515.5,Germany,Male,26.0,2,103711.56,1,0,1,1632.4624999999942,1,0,2,63.53074572922831
9328,15624715,Ma,515.5,Spain,Female,26.0,2,0.0,1,1,1,1632.4624999999942,0,0,3,0.0
9329,15763093,Nucci,515.5,Germany,Female,26.0,7,128369.75,2,1,0,1632.4624999999942,0,0,3,78.63565012978887
9330,15572073,Yao,515.5,Spain,Male,26.0,5,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
9331,15780256,Palfreyman,515.5,France,Male,26.0,9,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
9333,15638882,Cardell,515.5,Germany,Female,26.0,9,148214.36,1,1,0,1632.4624999999942,1,0,2,90.79189261621661
9334,15714680,Bianchi,515.5,France,Female,26.0,5,121206.96,1,1,1,1632.4624999999942,0,0,3,74.24792912547788
9336,15739123,Mellor,515.5,Germany,Male,26.0,4,127552.85,2,1,0,1632.4624999999942,0,0,3,78.1352404725992
9337,15594450,Tomlinson,515.5,France,Male,26.0,9,159458.53,1,1,0,1632.4624999999942,0,0,2,97.67975068340043
9338,15797751,Pai,466.0,Germany,Female,26.0,5,102085.72,1,1,1,1632.4624999999942,1,0,3,62.53480248397765
9339,15691543,Lennox,515.5,Germany,Male,26.0,2,142537.18,1,1,1,1632.4624999999942,0,0,3,87.31421395591047
9340,15722845,Meldrum,515.5,Spain,Male,26.0,1,182781.74,2,1,1,1632.4624999999942,0,0,4,111.96688438478718
9341,15605804,Watson,515.5,France,Male,26.0,10,0.0,2,1,0,1364.54,0,0,3,0.0
9342,15702061,Findlay,515.5,France,Male,26.0,7,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
9343,15694321,Su,515.5,France,Female,26.0,3,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
9344,15798749,Davidson,515.5,Germany,Female,26.0,3,152063.59,2,1,0,1632.4624999999942,0,0,3,93.14982120569418
9345,15720050,Barrett,515.5,France,Female,26.0,2,110997.76,1,1,0,1632.4624999999942,0,0,2,67.994064182179
9346,15758048,Miah,515.5,France,Male,26.0,2,148942.0,1,1,1,1632.4624999999942,0,0,3,91.23762414144308
9347,15805681,Chamberlain,515.5,France,Male,26.0,9,0.0,1,1,1,1632.4624999999942,0,1,3,0.0
9348,15802809,Vidal,515.5,Spain,Female,26.0,0,84438.57,1,1,1,1632.4624999999942,0,0,3,51.72466136281863
9349,15807239,Lung,515.5,France,Female,26.0,7,93920.47,1,0,0,1632.4624999999942,0,0,1,57.53300305520055
9350,15749093,Tretyakova,515.5,France,Male,26.0,4,158713.08,2,0,0,1632.4624999999942,0,0,2,97.22310925978425
9351,15689344,Montgomery,515.5,Spain,Male,26.0,4,0.0,3,0,1,1632.4624999999942,0,1,4,0.0
9352,15606076,Golubev,515.5,Germany,Male,26.0,7,123204.88,1,1,1,1632.4624999999942,0,0,3,75.47179797392005
9353,15610090,Han,515.5,France,Male,26.0,8,72945.29,2,1,0,1632.4624999999942,0,0,3,44.68420560962365
9354,15693926,Pan,515.5,Spain,Male,26.0,0,178742.71,1,1,1,1632.4624999999942,0,0,3,109.49268972487921
9355,15791501,Carroll,515.5,France,Male,26.0,8,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
9356,15621870,Hawkins,515.5,Spain,Female,26.0,8,0.0,1,1,0,1632.4624999999942,0,1,2,0.0
9357,15734711,Loggia,380.5,France,Male,26.0,7,0.0,1,1,0,1632.4624999999942,1,0,2,0.0
9358,15814405,Chesnokova,418.0,France,Female,26.0,9,0.0,1,1,1,1632.4624999999942,1,0,3,0.0
9359,15729359,Chambers,515.5,France,Female,26.0,9,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
9360,15606944,Fleming,515.5,Germany,Male,26.0,9,140121.17,1,1,0,1632.4624999999942,1,0,2,85.83423508962719
9361,15671934,Veale,515.5,Germany,Male,26.0,2,132906.88,1,0,1,1632.4624999999942,0,0,2,81.41496665313934
9362,15641773,Browne,515.5,Germany,Male,26.0,2,179334.83,2,1,1,1632.4624999999942,0,0,4,109.85540556061817
9363,15701972,Parsons,515.5,France,Male,26.0,3,137179.39,1,1,1,1632.4624999999942,0,0,3,84.03218450653569
9364,15749114,Bailey,515.5,Spain,Male,26.0,3,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
9365,15780362,Ferrari,515.5,France,Female,26.0,9,119960.29,2,1,0,1632.4624999999942,0,0,3,73.48425461534364
9366,15753229,Genovese,515.5,France,Male,26.0,9,127414.55,1,1,1,1632.4624999999942,0,0,3,78.05052183434563
9367,15656009,McIntyre,515.5,France,Female,26.0,6,0.0,1,1,0,1632.4624999999942,0,0,2,0.0
9368,15785024,Warner,515.5,France,Female,26.0,9,137409.19,1,1,0,1632.4624999999942,1,0,2,84.17295343690927
9369,15670492,Gordon,515.5,France,Male,26.0,8,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
9370,15795458,McMillan,515.5,Spain,Female,26.0,2,0.0,1,1,1,1632.4624999999942,0,0,3,0.0
9371,15732438,Cheng,515.5,France,Male,26.0,4,0.0,4,0,0,1632.4624999999942,1,0,4,0.0
9372,15781987,Akhtar,515.5,France,Male,26.0,9,112494.99,1,1,1,1632.4624999999942,0,0,3,68.91122460699735
9373,15775826,Iadanza,515.5,France,Male,26.0,1,78133.15,1,0,1,1632.4624999999942,0,0,2,47.86214078424483
9374,15807457,Abernathy,515.5,Spain,Female,26.0,1,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
9375,15632538,Watson,515.5,Spain,Female,26.0,5,145553.07,1,1,1,1632.4624999999942,0,0,3,89.16166221276171
9376,15641389,Shen,515.5,Germany,Male,26.0,4,123593.22,2,1,0,1632.4624999999942,1,0,3,75.70968398967844
9377,15657306,Kershaw,515.5,France,Female,26.0,2,0.0,1,0,0,1632.4624999999942,1,1,1,0.0
9378,15709447,Reed,515.5,France,Female,26.0,0,146286.22,1,1,0,1632.4624999999942,0,0,2,89.61076900694535
9379,15762682,Mitchell,515.5,Spain,Female,26.0,1,111827.27,2,1,0,1632.4624999999942,0,0,3,68.50219836596577
9380,15626042,Webb,515.5,Spain,Female,26.0,2,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
9381,15597109,Vanzetti,515.5,France,Male,26.0,1,94416.78,1,0,1,1632.4624999999942,0,0,2,57.8370284156606
9382,15756148,Nnanna,515.5,Spain,Male,26.0,2,91549.78,1,1,1,1632.4624999999942,0,0,3,56.080785929232874
9383,15665634,Campbell,515.5,France,Female,26.0,7,59568.57,1,1,1,1632.4624999999942,0,0,3,36.49000819314392
9384,15739997,Capon,515.5,France,Female,23.0,2,94464.81,2,0,1,1632.4624999999942,0,0,3,57.86645022473737
9385,15686242,Otutodilichukwu,515.5,France,Female,26.0,4,0.0,1,0,0,1632.4624999999942,1,0,1,0.0
9386,15759244,Boone,515.5,Germany,Male,26.0,8,95368.14,2,1,1,1632.4624999999942,0,0,4,58.419804436549285
9387,15672027,McIntyre,515.5,Germany,Female,26.0,10,102185.42,2,1,0,1632.4624999999942,0,0,3,62.59587586238604
9388,15594576,Zhdanov,515.5,France,Male,26.0,1,144875.71,1,0,0,1632.4624999999942,0,0,1,88.74673078248382
9389,15707138,Nagy,515.5,Spain,Male,26.0,5,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
9390,15756954,Lombardo,515.5,France,Female,26.0,2,0.0,1,1,1,1632.4624999999942,0,0,3,0.0
9391,15619130,Simpson,515.5,Germany,Female,26.0,5,113291.05,2,1,1,1632.4624999999942,0,0,4,69.39886827415663
9392,15639665,Herbert,515.5,Spain,Male,26.0,0,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
9393,15571065,Lehr,515.5,Spain,Female,26.0,0,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
9394,15686060,Chou,515.5,Germany,Male,26.0,9,111677.88,1,1,0,1632.4624999999942,1,0,2,68.41068630979296
9395,15615753,Upchurch,515.5,Germany,Female,26.0,8,131101.04,1,1,1,1632.4624999999942,0,0,3,80.30876053814436
9396,15800961,Ugorji,515.5,Germany,Male,26.0,1,76101.81,2,0,1,1632.4624999999942,0,0,3,46.61779979632014
9397,15763065,Palerma,515.5,Spain,Female,26.0,2,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
9398,15672467,Coles,515.5,France,Female,26.0,7,92510.9,2,0,1,1632.4624999999942,0,0,3,56.6695406479477
9399,15752915,Hsueh,488.0,France,Female,26.0,2,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
9400,15744695,Tu,515.5,France,Male,26.0,5,77652.4,1,1,1,1632.4624999999942,0,0,3,47.56764703630269
9401,15584897,Kuo,515.5,France,Female,26.0,3,98360.03,1,0,0,1632.4624999999942,0,0,1,60.25255097743461
9402,15601857,Woodhouse,515.5,Germany,Female,26.0,4,115518.07,1,0,0,1632.4624999999942,1,0,1,70.76307725292337
9403,15674156,Tretiakova,515.5,Germany,Male,26.0,3,27288.43,1,1,1,1632.4624999999942,0,0,3,16.71611445898457
9404,15695465,Gibson,515.5,France,Female,26.0,6,0.0,1,1,0,1632.4624999999942,0,1,2,0.0
9405,15792232,Moss,515.5,Spain,Female,26.0,5,0.0,2,0,0,1632.4624999999942,0,1,2,0.0
9406,15807900,Chineze,515.5,France,Male,26.0,7,0.0,1,1,1,1632.4624999999942,1,0,3,0.0
9407,15743760,Davidson,515.5,France,Male,26.0,6,131996.66,2,1,1,1632.4624999999942,0,0,4,80.85739182370222
9408,15652835,Liang,419.0,Spain,Female,26.0,2,121580.42,1,0,1,1632.4624999999942,0,0,2,74.47670007733741
9409,15767818,Graham,515.5,France,Male,26.0,10,132436.34,1,1,0,978.66,0,0,2,135.324157521509
9410,15591150,Nwebube,515.5,Spain,Male,26.0,10,0.0,2,0,1,1632.4624999999942,0,1,3,0.0
9411,15734659,Sozonov,515.5,Germany,Female,26.0,5,107978.4,2,1,0,1632.4624999999942,0,0,3,66.1444903022277
9412,15796115,Forbes,515.5,Germany,Female,26.0,4,78119.59,4,1,0,1632.4624999999942,1,0,5,47.85383431472409
9413,15724648,Chikezie,515.5,France,Male,26.0,6,98684.15,1,0,0,1632.4624999999942,0,0,1,60.45109765155423
9414,15737732,Onwuemelie,515.5,France,Female,26.0,10,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
9415,15632280,Toth,515.5,Spain,Female,26.0,9,0.0,1,1,0,1632.4624999999942,1,1,2,0.0
9416,15750407,Hunt,515.5,Germany,Female,26.0,2,129264.05,2,0,0,1632.4624999999942,0,0,2,79.1834728209686
9417,15795370,Mazure,515.5,Germany,Male,26.0,6,131753.41,1,1,0,1632.4624999999942,0,0,2,80.70838380667273
9418,15656829,Hughes,515.5,Spain,Female,26.0,6,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
9419,15643794,Bennett,515.5,Spain,Female,26.0,2,0.0,1,1,1,1632.4624999999942,0,0,3,0.0
9420,15798605,Tien,515.5,Germany,Male,26.0,1,57422.62,1,1,1,1632.4624999999942,0,0,3,35.175460385767025
9421,15637324,Kay,515.5,France,Female,26.0,7,0.0,2,0,1,1632.4624999999942,0,0,3,0.0
9422,15589589,Bryan,515.5,France,Male,26.0,5,144094.2,1,1,0,1632.4624999999942,0,0,2,88.2680000306289
9423,15778936,Ingamells,515.5,France,Male,26.0,9,147510.34,1,1,0,1632.4624999999942,0,0,2,90.3606300297866
9424,15757385,Milne,515.5,Spain,Female,26.0,8,161592.76,1,1,0,1632.4624999999942,0,0,2,98.98711915281397
9425,15666200,Lombardo,515.5,France,Female,26.0,1,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
9426,15683977,Owens,515.5,Spain,Female,26.0,4,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
9427,15675518,Charlton,499.0,Spain,Female,26.0,1,75225.53,2,0,0,1632.4624999999942,1,0,2,46.08101564354481
9428,15584812,Overby,515.5,Spain,Female,26.0,0,0.0,2,0,0,1632.4624999999942,0,0,2,0.0
9429,15752984,Chifley,515.5,France,Female,26.0,9,87542.89,2,1,1,1632.4624999999942,0,0,4,53.62627931728925
9430,15577913,Oliver,515.5,France,Female,26.0,8,144581.96,1,1,1,1632.4624999999942,0,0,3,88.56678790477608
9431,15591980,Hill,515.5,France,Male,26.0,5,122568.05,2,1,1,1632.4624999999942,0,0,4,75.08169406647959
9432,15598948,DeRose,515.5,Spain,Female,24.0,5,172231.93,1,0,1,1632.4624999999942,0,0,2,105.50437146335712
9433,15574142,Chuang,458.0,Germany,Female,26.0,2,171932.26,2,1,1,1632.4624999999942,0,0,4,105.32080216237777
9434,15582903,Edwards,515.5,France,Male,26.0,7,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
9435,15733229,Rodriguez,515.5,Spain,Female,26.0,7,0.0,2,0,0,1632.4624999999942,0,0,2,0.0
9436,15635752,Lo,515.5,Germany,Male,26.0,4,111798.06,2,1,1,1632.4624999999942,0,0,4,68.48430515249225
9437,15771000,Powell,515.5,France,Male,26.0,4,0.0,3,1,0,1632.4624999999942,0,0,4,0.0
9438,15804864,Chu,515.5,France,Female,26.0,5,79336.61,1,1,1,1632.4624999999942,0,0,3,48.59934607992544
9439,15641175,Munro,515.5,Germany,Male,26.0,3,120916.52,3,0,0,1632.4624999999942,1,0,3,74.07001385943042
9440,15692226,Onwumelu,515.5,France,Female,26.0,3,142905.51,1,1,1,1632.4624999999942,0,0,3,87.5398424159823
9442,15702656,Yobachi,515.5,France,Female,26.0,1,96834.78,1,1,0,1632.4624999999942,0,0,2,59.318226299226076
9443,15606552,Akabueze,515.5,France,Male,26.0,9,105261.76,2,1,1,1632.4624999999942,0,0,4,64.4803540663264
9444,15687001,Chiemenam,515.5,Germany,Male,26.0,1,123544.0,1,1,1,1632.4624999999942,1,0,3,75.67953322051835
9445,15781903,Odinakachukwu,515.5,Germany,Male,26.0,2,127913.71,2,1,1,1632.4624999999942,0,0,4,78.35629302357663
9446,15731951,Reilly,515.5,Spain,Female,26.0,5,95328.6,1,1,0,1632.4624999999942,1,0,2,58.395583359495454
9447,15580953,Forbes,515.5,France,Male,26.0,4,73218.89,1,0,1,1632.4624999999942,0,0,2,44.851805171635036
9448,15810390,Amadi,515.5,France,Female,26.0,1,0.0,2,0,1,1632.4624999999942,1,0,3,0.0
9449,15628274,Ferri,515.5,Germany,Male,26.0,8,149995.72,2,1,0,1632.4624999999942,0,0,3,91.88310298092638
9450,15615444,Y?an,515.5,Germany,Male,26.0,8,123674.28,2,1,1,1632.4624999999942,0,0,4,75.7593390353533
9451,15784010,Williamson,515.5,Germany,Male,26.0,2,124125.26,1,1,0,1632.4624999999942,0,0,2,76.03559652978272
9452,15571586,Briggs,515.5,Spain,Male,26.0,3,159035.45,1,1,0,1632.4624999999942,1,0,2,97.42058393378137
9453,15748616,Napolitani,515.5,France,Male,26.0,5,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
9454,15769402,Carpenter,515.5,France,Male,26.0,7,156811.74,1,1,1,1632.4624999999942,0,0,3,96.05840256667491
9455,15739248,Lin,515.5,France,Male,26.0,4,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
